epoch,loss,budget_loss,constraint_loss,euler_loss,education_loss,mean_c,mean_a_l,mean_a_i,mean_income_healthy,mean_income_disabled,enrollment_rate,private_healthcare_rate,time
1067,27.016029357910156,2.7003984451293945,0.0,0.008719264529645443,0.0332629531621933,1.2932977676391602,24.557689666748047,111.06330871582031,2.568333148956299,1.2125766277313232,0.4302525520324707,0.8471766710281372,2.379606008529663
1068,50.62340545654297,5.061063289642334,0.0,0.009941179305315018,0.028304243460297585,1.2937798500061035,24.56232452392578,111.41783142089844,2.579394578933716,1.1351667642593384,0.37588730454444885,0.8422573804855347,2.381728172302246
1069,24.519210815429688,2.4504408836364746,0.0,0.011824005283415318,0.02976653352379799,1.2885005474090576,24.47944450378418,110.68876647949219,2.5695981979370117,1.2970091104507446,0.39258086681365967,0.8345129489898682,2.3838131427764893
1070,41.101375579833984,4.108599662780762,0.0,0.01224599964916706,0.03131478652358055,1.2419030666351318,23.444835662841797,105.67298889160156,2.4736521244049072,1.7883377075195312,0.42333313822746277,0.8355278968811035,2.3859190940856934
1071,58.084041595458984,5.806662082672119,0.0,0.012552294880151749,0.04865901917219162,1.2365683317184448,23.179853439331055,104.18650817871094,2.5100693702697754,1.3347561359405518,0.3584318459033966,0.8346655964851379,2.388072967529297
1072,30.031982421875,3.0014452934265137,0.0,0.013621928170323372,0.0390632338821888,1.21819007396698,22.747976303100586,102.53251647949219,2.5832138061523438,1.131734013557434,0.4501861035823822,0.8466505408287048,2.3901751041412354
1073,30.69180679321289,3.0679802894592285,0.0,0.009634796530008316,0.023705560714006424,1.2998905181884766,24.728696823120117,111.12701416015625,2.4938888549804688,1.1726380586624146,0.4018107056617737,0.8435869812965393,2.392254114151001
1074,47.436710357666016,4.742465972900391,0.0,0.008122445084154606,0.039276182651519775,1.3044304847717285,24.857810974121094,111.96914672851562,2.447396993637085,1.2165305614471436,0.4356098175048828,0.847689151763916,2.394339084625244
1075,15.033953666687012,1.5025299787521362,0.0,0.007153195329010487,0.015003593638539314,1.2812579870224,24.20661735534668,108.99787902832031,2.6006929874420166,1.4137656688690186,0.4587464928627014,0.8603328466415405,2.3964340686798096
1076,38.50493621826172,3.8489584922790527,0.0,0.012339466251432896,0.030080989003181458,1.2386088371276855,23.11975860595703,104.36119842529297,2.606135845184326,0.7624564170837402,0.4145343601703644,0.8493974208831787,2.399343252182007
1077,62.11594772338867,6.210163116455078,0.0,0.012022431008517742,0.02292720414698124,1.2373385429382324,23.246448516845703,104.59033203125,2.4954476356506348,1.33072030544281,0.5131121277809143,0.8494421243667603,2.401426076889038
1078,26.791912078857422,2.677746295928955,0.0,0.011678989976644516,0.027721745893359184,1.2409638166427612,23.255401611328125,105.17510986328125,2.6547305583953857,1.16930091381073,0.3512527644634247,0.8509169220924377,2.403393030166626
1079,33.33310317993164,3.3321030139923096,0.0,0.010490603744983673,0.015825524926185608,1.2489451169967651,23.391746520996094,105.33485412597656,2.418466091156006,0.9820204377174377,0.44983789324760437,0.8501688241958618,2.405406951904297
1080,56.72349548339844,5.671022891998291,0.0,0.009703517891466618,0.03562043234705925,1.2881362438201904,24.33732032775879,109.49832916259766,2.5485103130340576,0.9654668569564819,0.3851838707923889,0.8552762269973755,2.407494306564331
1081,30.481632232666016,3.046640634536743,0.0,0.013421542011201382,0.018043912947177887,1.2636786699295044,23.837543487548828,107.14994812011719,2.3839142322540283,1.046952247619629,0.38658076524734497,0.8497103452682495,2.409717082977295
1082,39.30989456176758,3.929229259490967,0.0,0.014834868721663952,0.027650482952594757,1.2440528869628906,23.457191467285156,105.599365234375,2.4301059246063232,1.6596990823745728,0.4555412232875824,0.8357012271881104,2.4118831157684326
1083,56.72779846191406,5.671167373657227,0.0,0.01392195001244545,0.022025499492883682,1.2580066919326782,23.691246032714844,107.24119567871094,2.7047226428985596,1.6421229839324951,0.4309425354003906,0.8406977653503418,2.413999080657959
1084,29.89336585998535,2.987381935119629,0.0,0.016768546774983406,0.027778558433055878,1.2326619625091553,23.143003463745117,104.15750122070312,2.5369741916656494,1.6146209239959717,0.41825902462005615,0.8419753313064575,2.4161579608917236
1085,29.40372085571289,2.939272403717041,0.0,0.008888054639101028,0.021093865856528282,1.268456220626831,24.058624267578125,108.33805847167969,2.5194010734558105,1.2662334442138672,0.394702285528183,0.8551665544509888,2.41823410987854
1086,53.81050491333008,5.380019187927246,0.0,0.008175797760486603,0.021343974396586418,1.3000438213348389,24.665369033813477,111.06912994384766,2.5676169395446777,1.4323691129684448,0.41962260007858276,0.8579308390617371,2.4203600883483887
1087,22.0277042388916,2.2016921043395996,0.0,0.008641049265861511,0.021426111459732056,1.315157413482666,25.044897079467773,112.89341735839844,2.5354084968566895,1.1151504516601562,0.38962143659591675,0.8515584468841553,2.4225001335144043
1088,37.63286209106445,3.761436939239502,0.0,0.014538051560521126,0.03955436497926712,1.2088221311569214,22.57141876220703,101.744873046875,2.51985239982605,1.0739068984985352,0.4128569960594177,0.8410642147064209,2.424614906311035
1089,53.93440628051758,5.392028331756592,0.0,0.011804303154349327,0.023194048553705215,1.231029987335205,23.043777465820312,103.60065460205078,2.457559585571289,0.9206883311271667,0.4220321774482727,0.8456248044967651,2.42669415473938
1090,21.40972137451172,2.1397790908813477,0.0,0.008769326843321323,0.03160762041807175,1.2516759634017944,23.470012664794922,105.36236572265625,2.407078266143799,1.179283857345581,0.45491185784339905,0.8624292612075806,2.4288110733032227
1091,33.03507995605469,3.3023362159729004,0.0,0.010129234753549099,0.015910092741250992,1.2583155632019043,23.60295867919922,106.7052993774414,2.36391544342041,2.122713565826416,0.47772538661956787,0.864030659198761,2.4309241771698
1092,52.80276870727539,5.279321670532227,0.0,0.007551535032689571,0.019991731271147728,1.2646594047546387,23.735183715820312,107.00831604003906,2.469393253326416,1.2051469087600708,0.42227083444595337,0.8749066591262817,2.433000087738037
1093,24.255775451660156,2.4243617057800293,0.0,0.010046673007309437,0.021106546744704247,1.266014814376831,23.78696060180664,106.82521057128906,2.4705886840820312,1.3315064907073975,0.36949652433395386,0.8538814187049866,2.435091972351074
1094,29.186819076538086,2.9172213077545166,0.0,0.011597215197980404,0.03009144216775894,1.2576096057891846,23.626258850097656,106.72450256347656,2.517545223236084,1.26349937915802,0.3685745596885681,0.8484228253364563,2.437190294265747
1095,50.228912353515625,5.021298408508301,0.0,0.012324998155236244,0.036064501851797104,1.2424414157867432,23.321813583374023,105.12113189697266,2.5384256839752197,1.3558357954025269,0.4034528136253357,0.8502686619758606,2.4392571449279785
1096,25.325321197509766,2.5309412479400635,0.0,0.01404313649982214,0.018663138151168823,1.2821205854415894,24.251493453979492,108.5328140258789,2.4187560081481934,1.195541262626648,0.40825793147087097,0.843889057636261,2.4414000511169434
1097,35.282814025878906,3.5267457962036133,0.0,0.012651104480028152,0.027070311829447746,1.243923544883728,23.49236488342285,106.13113403320312,2.4257421493530273,1.2130281925201416,0.405598908662796,0.8521037101745605,2.443527936935425
1098,56.88690185546875,5.687426567077637,0.0,0.010438176803290844,0.021956728771328926,1.2727807760238647,23.87006378173828,108.04901885986328,2.5323047637939453,1.5591944456100464,0.349529892206192,0.8456733226776123,2.445850133895874
1099,20.665000915527344,2.065232038497925,0.0,0.009070868603885174,0.03608151897788048,1.2839761972427368,24.189491271972656,109.6158218383789,2.5447895526885986,1.22805655002594,0.3568204939365387,0.8545100688934326,2.4479732513427734
1100,37.500545501708984,3.7486047744750977,0.0,0.011720452457666397,0.02780563198029995,1.2531037330627441,23.64373779296875,106.49473571777344,2.6598269939422607,1.3902833461761475,0.4188937842845917,0.852757453918457,2.4501430988311768
1101,58.36600875854492,5.834508419036865,0.0,0.01649254746735096,0.0443226620554924,1.2276363372802734,22.87980079650879,103.32180786132812,2.5008206367492676,1.0681668519973755,0.4173918664455414,0.8454840183258057,2.4522759914398193
1102,24.33863639831543,2.432638168334961,0.0,0.010043159127235413,0.022105345502495766,1.2486361265182495,23.33960723876953,105.19822692871094,2.5684800148010254,1.3110699653625488,0.37305977940559387,0.8685808777809143,2.4544100761413574
1103,31.64920425415039,3.1637725830078125,0.0,0.008895330131053925,0.025833383202552795,1.2911350727081299,24.267301559448242,109.51544189453125,2.5148472785949707,1.4612740278244019,0.4062378704547882,0.8564214110374451,2.4565582275390625
1104,54.622406005859375,5.460720062255859,0.0,0.012273972854018211,0.029288966208696365,1.2680307626724243,23.889747619628906,108.0521240234375,2.4340691566467285,0.934299647808075,0.40586572885513306,0.8447454571723938,2.4587290287017822
1105,18.603511810302734,1.8591103553771973,0.0,0.008846706710755825,0.03562280535697937,1.3005168437957764,24.510936737060547,110.93956756591797,2.58266019821167,1.1966999769210815,0.3128778338432312,0.8597918748855591,2.4608662128448486
1106,33.10945129394531,3.309697151184082,0.0,0.009599064476788044,0.028836775571107864,1.2580933570861816,23.580991744995117,106.28424835205078,2.5272581577301025,1.1163347959518433,0.43929633498191833,0.868760347366333,2.46299409866333
1107,60.27365493774414,6.025509834289551,0.0,0.014417178928852081,0.04142322763800621,1.2099463939666748,22.6148681640625,101.66840362548828,2.5900816917419434,1.2846791744232178,0.3951440751552582,0.8457708358764648,2.4651410579681396
1108,28.640710830688477,2.8625571727752686,0.0,0.012012416496872902,0.03126532584428787,1.2713534832000732,23.86195182800293,108.01296997070312,2.554638147354126,1.3204904794692993,0.36641666293144226,0.8553809523582458,2.4672529697418213
1109,28.6685848236084,2.8657732009887695,0.0,0.008518895134329796,0.023338040336966515,1.2739684581756592,23.934066772460938,108.05863189697266,2.6220543384552,1.3236232995986938,0.44609466195106506,0.8681774139404297,2.4692721366882324
1110,55.06969451904297,5.505347728729248,0.0,0.012183117680251598,0.04031161963939667,1.2901606559753418,24.360395431518555,109.73380279541016,2.5889928340911865,1.2708114385604858,0.40571728348731995,0.8514163494110107,2.4714581966400146
1111,21.53887939453125,2.1526451110839844,0.0,0.009870016947388649,0.025584513321518898,1.290944218635559,24.32082748413086,109.76851654052734,2.5592730045318604,1.4959067106246948,0.41809266805648804,0.8518899083137512,2.473593235015869
1112,31.41032600402832,3.1396589279174805,0.0,0.011554759927093983,0.021811004728078842,1.2070190906524658,22.498090744018555,100.87190246582031,2.425227165222168,1.3262802362442017,0.5172029733657837,0.8616245985031128,2.4757142066955566
1113,58.69765090942383,5.868053436279297,0.0,0.013746239244937897,0.033740464597940445,1.2443002462387085,23.282814025878906,104.62223815917969,2.4492228031158447,1.1427949666976929,0.3556322455406189,0.8591557741165161,2.477835178375244
1114,35.029727935791016,3.5011305809020996,0.0,0.013923688791692257,0.04499264806509018,1.2693486213684082,24.04192352294922,108.1912841796875,2.566767692565918,1.2820713520050049,0.43562209606170654,0.8445825576782227,2.479931116104126
1115,30.441240310668945,3.0427446365356445,0.0,0.011101184412837029,0.026935424655675888,1.2833259105682373,24.343019485473633,109.5195083618164,2.4924232959747314,1.904000163078308,0.40623483061790466,0.8468478918075562,2.48203706741333
1116,49.94533157348633,4.993136405944824,0.0,0.011321822181344032,0.026416877284646034,1.2734382152557373,24.134159088134766,108.78913116455078,2.5230231285095215,1.1470768451690674,0.41725170612335205,0.8532904386520386,2.4841480255126953
1117,18.887527465820312,1.8875234127044678,0.0,0.009968992322683334,0.023228758946061134,1.2561900615692139,23.499204635620117,106.061767578125,2.576993465423584,1.4370005130767822,0.37602341175079346,0.8637298345565796,2.4862983226776123
1118,34.12824249267578,3.4118072986602783,0.0,0.008381370455026627,0.01789906620979309,1.2565295696258545,23.423458099365234,105.27565002441406,2.54712176322937,1.1555341482162476,0.3823812007904053,0.8719446659088135,2.4883980751037598
1119,64.17284393310547,6.415711879730225,0.0,0.012832432053983212,0.028913618996739388,1.251350998878479,23.44993782043457,105.79147338867188,2.5257322788238525,1.0375864505767822,0.37189188599586487,0.8465017080307007,2.490521192550659
1120,24.445159912109375,2.443343162536621,0.0,0.009874471463263035,0.018536167219281197,1.2501285076141357,23.379016876220703,104.99010467529297,2.571493148803711,1.3651981353759766,0.46154722571372986,0.8644034266471863,2.492610216140747
1121,26.392601013183594,2.637826919555664,0.0,0.01075759157538414,0.03573417663574219,1.2690906524658203,23.944835662841797,107.8023681640625,2.4424610137939453,1.0954535007476807,0.4558112621307373,0.8536354899406433,2.4946823120117188
1122,49.643978118896484,4.963018417358398,0.0,0.012166421860456467,0.016304435208439827,1.2576502561569214,23.62672233581543,106.67727661132812,2.457763433456421,1.0515269041061401,0.468356728553772,0.853515625,2.496816873550415
1123,22.498607635498047,2.2484641075134277,0.0,0.01128999050706625,0.026752546429634094,1.295236587524414,24.545543670654297,110.54383850097656,2.583475351333618,1.382943868637085,0.3911890387535095,0.8526501655578613,2.498927116394043
1124,29.631994247436523,2.9620962142944336,0.0,0.009112128056585789,0.019198186695575714,1.2438576221466064,23.223112106323242,104.70636749267578,2.501667022705078,1.439031720161438,0.42233580350875854,0.8630853891372681,2.5009610652923584
1125,57.15795135498047,5.714257717132568,0.0,0.012363124638795853,0.030115097761154175,1.2514917850494385,23.550785064697266,105.81460571289062,2.4822733402252197,1.174509882926941,0.4244774281978607,0.8559651374816895,2.503131151199341
1126,27.93537712097168,2.7916855812072754,0.0,0.014314152300357819,0.04207603633403778,1.2346436977386475,23.147125244140625,104.62893676757812,2.4841842651367188,1.2062430381774902,0.41946348547935486,0.8490537405014038,2.505228042602539
1127,26.928165435791016,2.6917078495025635,0.0,0.008999299257993698,0.02088812366127968,1.2853739261627197,24.196590423583984,109.50482940673828,2.5679984092712402,1.229597806930542,0.42488837242126465,0.8578000068664551,2.5073752403259277
1128,55.99630355834961,5.598473072052002,0.0,0.009854253381490707,0.017194878309965134,1.3091034889221191,24.654813766479492,111.15704345703125,2.553821086883545,1.3768035173416138,0.38744619488716125,0.8607594966888428,2.5095081329345703
1129,22.912691116333008,2.2900209426879883,0.0,0.01023776549845934,0.02243628166615963,1.2659965753555298,23.74658966064453,107.16341400146484,2.4656074047088623,1.5041733980178833,0.4811936020851135,0.8641144633293152,2.5115861892700195
1130,30.26169204711914,3.0249271392822266,0.0,0.01047548372298479,0.019457031041383743,1.2619074583053589,23.72219467163086,106.58013916015625,2.5612547397613525,1.5915638208389282,0.39880961179733276,0.8612099289894104,2.5136780738830566
1131,50.87361145019531,5.0856122970581055,0.0,0.014265216886997223,0.03219607472419739,1.2805509567260742,24.209205627441406,108.5445785522461,2.533728837966919,1.471065640449524,0.32709506154060364,0.8386837244033813,2.5158469676971436
1132,23.180774688720703,2.3167638778686523,0.0,0.010863067582249641,0.022737648338079453,1.270113468170166,23.8580322265625,107.10975646972656,2.5955142974853516,1.2137706279754639,0.3444875478744507,0.8668454885482788,2.5179131031036377
1133,32.53650665283203,3.2520225048065186,0.0,0.011865654028952122,0.04411977529525757,1.244345784187317,23.353214263916016,105.29624938964844,2.5780866146087646,1.3214809894561768,0.43427783250808716,0.8522080779075623,2.5199990272521973
1134,61.80652618408203,6.179019927978516,0.0,0.012926382943987846,0.03397253900766373,1.2550508975982666,23.586856842041016,106.7842025756836,2.60623836517334,1.5429260730743408,0.34152647852897644,0.8564422130584717,2.5220651626586914
1135,26.037160873413086,2.60217022895813,0.0,0.011659647338092327,0.03799569234251976,1.2926137447357178,24.284793853759766,109.47869110107422,2.4614903926849365,1.4914392232894897,0.408255010843277,0.847206711769104,2.5241801738739014
1136,27.010602951049805,2.6999216079711914,0.0,0.008909083902835846,0.024768982082605362,1.2975075244903564,24.408315658569336,109.62831115722656,2.5534982681274414,0.9630672931671143,0.3702779710292816,0.8657830953598022,2.526262044906616
1137,50.26816940307617,5.025450706481934,0.0,0.011755818501114845,0.0190255306661129,1.2624485492706299,23.7979679107666,106.35787963867188,2.4956624507904053,1.1691592931747437,0.4485073387622833,0.85941481590271,2.528400182723999
1138,24.7666015625,2.475177049636841,0.0,0.013651533052325249,0.011805455200374126,1.2728172540664673,23.90059471130371,107.42066955566406,2.461944103240967,1.1692053079605103,0.44864901900291443,0.8547730445861816,2.530471086502075
1139,28.3102970123291,2.8296990394592285,0.0,0.010498256422579288,0.02808806486427784,1.2333558797836304,22.999250411987305,104.30819702148438,2.5784525871276855,1.561655044555664,0.45266517996788025,0.8647341728210449,2.5326690673828125
1140,56.596229553222656,5.658231258392334,0.0,0.010686764493584633,0.032305460423231125,1.3137415647506714,24.848011016845703,111.97295379638672,2.4856505393981934,0.9505171775817871,0.35145190358161926,0.8596504926681519,2.534776210784912
1141,20.0997371673584,2.0084993839263916,0.0,0.011363170109689236,0.03380240499973297,1.2506203651428223,23.509994506835938,105.76543426513672,2.4665424823760986,1.2452739477157593,0.42416223883628845,0.8565250635147095,2.536871910095215
1142,31.77001190185547,3.175807237625122,0.0,0.010060910135507584,0.018793713301420212,1.2651925086975098,23.794370651245117,107.08101654052734,2.5112154483795166,1.6725027561187744,0.37122201919555664,0.8659266233444214,2.5389928817749023
1143,55.361785888671875,5.534744739532471,0.0,0.01119894627481699,0.031383104622364044,1.2935972213745117,24.431638717651367,109.79412841796875,2.554290533065796,1.6584285497665405,0.3527345657348633,0.8480595350265503,2.541098117828369
1144,22.46295166015625,2.2448699474334717,0.0,0.01156075019389391,0.026915542781352997,1.217369794845581,22.660762786865234,102.6227035522461,2.540565252304077,1.3405957221984863,0.4253653883934021,0.8579950332641602,2.5432252883911133
1145,29.821653366088867,2.980586528778076,0.0,0.012159327045083046,0.0362720750272274,1.2447547912597656,23.233226776123047,105.03056335449219,2.5663013458251953,1.267453670501709,0.4000805616378784,0.8515140414237976,2.5453720092773438
1146,49.10597610473633,4.909521102905273,0.0,0.008789860643446445,0.019777730107307434,1.2933735847473145,24.34280014038086,110.07524108886719,2.5193634033203125,1.278862476348877,0.38464054465293884,0.8680492043495178,2.547528028488159
1147,21.362089157104492,2.135047435760498,0.0,0.009606791660189629,0.02007099986076355,1.2497038841247559,23.290939331054688,105.05010986328125,2.549696445465088,1.4598115682601929,0.4963967502117157,0.8698188662528992,2.5496881008148193
1148,32.100711822509766,3.2085394859313965,0.0,0.012096833437681198,0.03217722848057747,1.320457100868225,25.019582748413086,112.77577209472656,2.585069417953491,1.5972017049789429,0.370398610830307,0.8545321226119995,2.5518951416015625
1149,54.89649200439453,5.487634658813477,0.0,0.015582176856696606,0.04562387615442276,1.2032065391540527,22.391376495361328,100.79444885253906,2.4509310722351074,1.2659485340118408,0.42394736409187317,0.860816240310669,2.5540542602539062
1150,22.09149169921875,2.2078135013580322,0.0,0.011831561103463173,0.01526485662907362,1.24784255027771,23.288768768310547,104.46178436279297,2.378978729248047,1.3951408863067627,0.4220714569091797,0.8695562481880188,2.5561752319335938
1151,31.94808006286621,3.193330764770508,0.0,0.012680314481258392,0.02092219702899456,1.282715082168579,24.237483978271484,109.39915466308594,2.5447895526885986,1.3830645084381104,0.3664184510707855,0.8481475114822388,2.558319091796875
1152,47.98249816894531,4.796930313110352,0.0,0.010510511696338654,0.026854000985622406,1.2402375936508179,23.209012985229492,104.22513580322266,2.458644151687622,1.0639437437057495,0.4754140377044678,0.873479425907135,2.5604679584503174
1153,22.342988967895508,2.2328054904937744,0.0,0.011738203465938568,0.031971268355846405,1.2832190990447998,24.33041763305664,109.47090148925781,2.5461390018463135,1.0985608100891113,0.42462414503097534,0.85008305311203,2.5626351833343506
1154,30.161699295043945,3.015012502670288,0.0,0.00956438947468996,0.020106445997953415,1.2841310501098633,24.16716194152832,108.68528747558594,2.5757339000701904,1.6517208814620972,0.4606025218963623,0.8644872307777405,2.564739227294922
1155,57.8116569519043,5.779531002044678,0.0,0.012545263394713402,0.03799271583557129,1.2567369937896729,23.550987243652344,105.97035217285156,2.5427286624908447,1.0241954326629639,0.3759150505065918,0.8633447885513306,2.566941022872925
1156,21.65452766418457,2.1640501022338867,0.0,0.011721992865204811,0.023034485056996346,1.279158353805542,24.183998107910156,108.3056640625,2.547921895980835,1.365955114364624,0.44560763239860535,0.8595495820045471,2.5690371990203857
1157,30.379804611206055,3.036496162414551,0.0,0.012468940578401089,0.023744026198983192,1.243607997894287,23.349807739257812,105.2807388305664,2.5453925132751465,1.7223215103149414,0.4518754780292511,0.8604851961135864,2.571162223815918
1158,56.38734817504883,5.637139320373535,0.0,0.014604834839701653,0.01349521055817604,1.2443245649337769,23.266643524169922,105.26427459716797,2.4772629737854004,1.3602428436279297,0.4779452681541443,0.8526471257209778,2.5733392238616943
1159,20.834169387817383,2.081949234008789,0.0,0.010666752234101295,0.040115952491760254,1.274256944656372,23.945117950439453,108.08639526367188,2.5449702739715576,0.7583489418029785,0.3251315951347351,0.8564980030059814,2.5754623413085938
1160,33.06741714477539,3.3048219680786133,0.0,0.016025183722376823,0.03172847628593445,1.2447831630706787,23.325286865234375,105.0902099609375,2.514514207839966,1.003786325454712,0.3546530306339264,0.8489323854446411,2.5775959491729736
1161,59.18989181518555,5.917400360107422,0.0,0.014079983346164227,0.01809014566242695,1.2701995372772217,23.829620361328125,107.10276794433594,2.591986894607544,1.4312782287597656,0.4154932200908661,0.860561728477478,2.5796830654144287
1162,22.948078155517578,2.2935822010040283,0.0,0.010348541662096977,0.01907932013273239,1.2713850736618042,23.814346313476562,107.14647674560547,2.538433790206909,1.1546499729156494,0.4072175920009613,0.8667094707489014,2.581883192062378
1163,27.904062271118164,2.789038896560669,0.0,0.01101046521216631,0.026617098599672318,1.2624876499176025,23.638858795166016,106.58773040771484,2.48594069480896,1.2081059217453003,0.4798195958137512,0.8632563948631287,2.5839970111846924
1164,46.205718994140625,4.619492530822754,0.0,0.009289940819144249,0.015062150545418262,1.2648138999938965,23.691123962402344,106.96613311767578,2.405156135559082,1.2660751342773438,0.4916481673717499,0.8660085201263428,2.586097002029419
1165,23.01715850830078,2.300274610519409,0.0,0.012293826788663864,0.02117958851158619,1.2895047664642334,24.384225845336914,109.26478576660156,2.427945852279663,0.9469664692878723,0.442315936088562,0.8568129539489746,2.588245153427124
1166,31.925668716430664,3.190995693206787,0.0,0.012107666581869125,0.03603634238243103,1.2315998077392578,23.031763076782227,103.69462585449219,2.5602476596832275,1.0894135236740112,0.4032662510871887,0.8635474443435669,2.5903561115264893
1167,52.801246643066406,5.278937339782715,0.0,0.009366522543132305,0.025059474632143974,1.2842737436294556,24.226360321044922,108.56048583984375,2.5695056915283203,1.3703898191452026,0.4092683792114258,0.8685926198959351,2.592442274093628
1168,19.370939254760742,1.935811161994934,0.0,0.010706145316362381,0.02120041660964489,1.2545702457427979,23.591732025146484,105.99444580078125,2.5478084087371826,1.7535189390182495,0.40488576889038086,0.8619104623794556,2.5945632457733154
1169,32.15286636352539,3.2137768268585205,0.0,0.013691404834389687,0.014074062928557396,1.2815091609954834,24.226726531982422,108.87757873535156,2.4806673526763916,0.9806287288665771,0.4106212854385376,0.8506585359573364,2.596658945083618
1170,51.129302978515625,5.111689567565918,0.0,0.010336748324334621,0.02066629007458687,1.2944486141204834,24.438587188720703,109.80937194824219,2.5002965927124023,1.4269453287124634,0.3959072530269623,0.8602359890937805,2.598844051361084
1171,24.427030563354492,2.441073417663574,0.0,0.013478882610797882,0.028179433196783066,1.2988028526306152,24.68367576599121,110.64936065673828,2.499415874481201,1.2903882265090942,0.38014674186706543,0.8468366861343384,2.601241111755371
1172,25.871238708496094,2.585885524749756,0.0,0.010023131035268307,0.02359543740749359,1.2644397020339966,23.644624710083008,106.2972412109375,2.501650094985962,1.294232964515686,0.41159459948539734,0.866585910320282,2.603595018386841
1173,55.72638702392578,5.570981502532959,0.0,0.012827262282371521,0.037406112998723984,1.2926188707351685,24.35832405090332,109.61192321777344,2.568376064300537,1.4035005569458008,0.39728114008903503,0.8518123626708984,2.6057941913604736
1174,20.512615203857422,2.0500190258026123,0.0,0.010620640590786934,0.018039356917142868,1.29349946975708,24.381332397460938,108.94361114501953,2.4662413597106934,0.9769229888916016,0.48648327589035034,0.8692858815193176,2.607938051223755
1175,28.930021286010742,2.8912456035614014,0.0,0.013558885082602501,0.04005296155810356,1.243356704711914,23.38433837890625,105.46282196044922,2.456789016723633,1.1758710145950317,0.4278544485569,0.8494781851768494,2.610140085220337
1176,54.76419448852539,5.474858283996582,0.0,0.01325698010623455,0.023585621267557144,1.2945376634597778,24.443523406982422,109.97709655761719,2.5593597888946533,1.058789849281311,0.40278637409210205,0.853351354598999,2.612318992614746
1177,21.297536849975586,2.1283836364746094,0.0,0.01137236226350069,0.02329004555940628,1.3050428628921509,24.80081558227539,111.10477447509766,2.4727773666381836,1.2731531858444214,0.3828626573085785,0.8473077416419983,2.61447811126709
1178,11.56757640838623,1.155118465423584,0.0,0.013587811961770058,0.028038576245307922,1.2702583074569702,23.868385314941406,107.52044677734375,2.652622938156128,1.1566669940948486,0.4403078258037567,0.85503751039505,2.616720199584961
1179,12.889840126037598,1.2878799438476562,0.0,0.008972570300102234,0.02068241499364376,1.3142993450164795,24.81041717529297,111.01971435546875,2.6037042140960693,1.2511175870895386,0.44605088233947754,0.8688694834709167,2.6197450160980225
1180,8.581912994384766,0.8570430874824524,0.0,0.00913010723888874,0.02352055162191391,1.294419527053833,24.51486587524414,109.68952178955078,2.4644429683685303,1.1723132133483887,0.3304634094238281,0.8575128316879272,2.6219630241394043
1181,13.247641563415527,1.3233838081359863,0.0,0.010769065469503403,0.030346335843205452,1.2862797975540161,24.360755920410156,109.04716491699219,2.546067714691162,0.9908121228218079,0.38136884570121765,0.8588802814483643,2.6248362064361572
1182,15.170890808105469,1.515868902206421,0.0,0.0099717378616333,0.022293921560049057,1.2775629758834839,24.18196678161621,108.49186706542969,2.437716484069824,1.2330937385559082,0.44210541248321533,0.8681262135505676,2.6268491744995117
1183,13.069483757019043,1.3053197860717773,0.0,0.01436892244964838,0.019173528999090195,1.2513049840927124,23.458343505859375,105.39283752441406,2.4068617820739746,1.4455106258392334,0.3684724271297455,0.8510813117027283,2.6287941932678223
1184,11.512931823730469,1.1501038074493408,0.0,0.010730979964137077,0.01163234282284975,1.2752752304077148,23.979671478271484,107.7264404296875,2.549043655395508,1.03388512134552,0.41669145226478577,0.8623657822608948,2.630927085876465
1185,13.724504470825195,1.3711998462677002,0.0,0.010029556229710579,0.024762429296970367,1.2808315753936768,24.063133239746094,108.43757629394531,2.4204294681549072,1.3812288045883179,0.4396155774593353,0.8652915358543396,2.6331121921539307
1186,18.35531234741211,1.8338007926940918,0.0,0.0142158642411232,0.030889073386788368,1.2834670543670654,24.070274353027344,108.69459533691406,2.6021859645843506,1.7548267841339111,0.3862769305706024,0.8582973480224609,2.635240077972412
1187,12.387676239013672,1.2370402812957764,0.0,0.01327604055404663,0.03997168689966202,1.2502944469451904,23.418437957763672,105.12348175048828,2.4739913940429688,1.452935814857483,0.4373185336589813,0.8615536689758301,2.637413263320923
1188,11.447403907775879,1.1433051824569702,0.0,0.01052828598767519,0.03822885453701019,1.2516753673553467,23.273624420166016,104.97164154052734,2.5276122093200684,1.4401894807815552,0.38233891129493713,0.8673374652862549,2.639578104019165
1189,9.031990051269531,0.9018848538398743,0.0,0.010403240099549294,0.02738242596387863,1.2661449909210205,23.857982635498047,106.97105407714844,2.4553754329681396,1.332711100578308,0.4034038484096527,0.8627029061317444,2.6417181491851807
1190,20.52732276916504,2.050945997238159,0.0,0.014907468110322952,0.029553333297371864,1.251143217086792,23.516286849975586,106.15971374511719,2.561574935913086,1.1842299699783325,0.49784496426582336,0.8471733331680298,2.643857955932617
1191,20.706523895263672,2.0693469047546387,0.0,0.009608672931790352,0.034440554678440094,1.2763831615447998,23.809877395629883,107.77313995361328,2.5209784507751465,1.5831823348999023,0.3619060218334198,0.868198573589325,2.645979166030884
1192,13.46534538269043,1.345214605331421,0.0,0.011425354517996311,0.017741648480296135,1.2378443479537964,23.0723819732666,104.03361511230469,2.4264492988586426,0.816210925579071,0.40631526708602905,0.8625532388687134,2.6481642723083496
