epoch,loss,budget_loss,constraint_loss,euler_loss,education_loss,mean_c,mean_a_l,mean_a_i,mean_income_primary,mean_income_tertiary,enrollment_rate,time
533,94.43403625488281,9.441854476928711,0.0,0.010474523529410362,0.05009757727384567,1.0031098127365112,23.543874740600586,110.22085571289062,1.7922477722167969,3.636946439743042,0.3575451672077179,0.793053150177002
534,95.54296112060547,9.552684783935547,0.0,0.011273982003331184,0.048378702253103256,0.9944428205490112,23.423664093017578,109.33906555175781,1.7468770742416382,3.4287829399108887,0.3633832633495331,0.7944240570068359
535,75.0945053100586,7.508266925811768,0.0,0.00916335079818964,0.026668937876820564,0.9925764799118042,23.345048904418945,108.70721435546875,1.7878127098083496,3.410123825073242,0.39212167263031006,0.7958660125732422
536,78.46975708007812,7.845593452453613,0.0,0.008798850700259209,0.050276678055524826,1.0042624473571777,23.550785064697266,110.47914123535156,1.8524330854415894,3.6418306827545166,0.34624481201171875,0.797184944152832
537,97.92662811279297,9.791142463684082,0.0,0.010730508714914322,0.04476208612322807,0.9920911192893982,23.24730682373047,108.38575744628906,1.6969895362854004,3.597025156021118,0.38019639253616333,0.7985031604766846
538,95.8696517944336,9.585376739501953,0.0,0.011707499623298645,0.04176635667681694,0.9818027019500732,22.835918426513672,106.92543029785156,1.7193464040756226,3.6420252323150635,0.3576657474040985,0.7998490333557129
539,86.43866729736328,8.642304420471191,0.0,0.010824761353433132,0.047966793179512024,0.9805012941360474,22.827247619628906,106.58065795898438,1.7146742343902588,3.5336880683898926,0.33418384194374084,0.8011701107025146
540,88.85429382324219,8.883800506591797,0.0,0.010363595560193062,0.05925513803958893,1.001310110092163,23.357831954956055,109.46246337890625,1.7467488050460815,3.4925479888916016,0.3321012258529663,0.8024821281433105
541,92.9363021850586,9.292276382446289,0.0,0.009851831011474133,0.0369279682636261,1.0061501264572144,23.449337005615234,109.72306823730469,1.7531030178070068,3.4841785430908203,0.36026501655578613,0.8037972450256348
542,66.8730239868164,6.686051845550537,0.0,0.009039372205734253,0.03466242179274559,0.9850904941558838,22.959331512451172,106.97975158691406,1.7979342937469482,3.5230138301849365,0.3715569078922272,0.8051450252532959
543,79.31468200683594,7.930047988891602,0.0,0.010217315517365932,0.039873890578746796,0.9777695536613464,22.93035125732422,106.52784729003906,1.727911114692688,3.5543227195739746,0.3780495524406433,0.8081240653991699
544,85.78981018066406,8.577397346496582,0.0,0.0110858753323555,0.047525614500045776,0.9651368856430054,22.522441864013672,104.7105941772461,1.7355835437774658,3.404172658920288,0.35545942187309265,0.8094439506530762
545,61.7515869140625,6.17405891418457,0.0,0.007042736746370792,0.03957311809062958,1.0391284227371216,24.52057647705078,115.02743530273438,1.7664365768432617,3.367750883102417,0.3766850233078003,0.8107650279998779
546,94.68134307861328,9.466718673706055,0.0,0.011176541447639465,0.02978399023413658,0.9934829473495483,23.159557342529297,108.47331237792969,1.7726430892944336,3.6667213439941406,0.38041627407073975,0.8124651908874512
547,102.82804870605469,10.281183242797852,0.0,0.011823320761322975,0.04391823336482048,0.9985663294792175,23.2789306640625,108.79293060302734,1.7806065082550049,3.3520679473876953,0.3631342053413391,0.8137109279632568
548,82.38301849365234,8.236888885498047,0.0,0.009619809687137604,0.045095354318618774,0.9873127937316895,23.170276641845703,108.107666015625,1.8107554912567139,3.5072553157806396,0.3703480660915375,0.8150551319122314
549,95.49103546142578,9.547553062438965,0.0,0.011069566011428833,0.044342365115880966,0.9913292527198792,23.188919067382812,108.31143188476562,1.7356219291687012,3.64717435836792,0.3648088872432709,0.8163502216339111
550,84.18244934082031,8.416903495788574,0.0,0.010725792497396469,0.02684054523706436,0.9809797406196594,22.94905662536621,107.0521240234375,1.7277911901474,3.577101230621338,0.3859294354915619,0.8176109790802002
551,82.10415649414062,8.209205627441406,0.0,0.009075520560145378,0.030189353972673416,1.017507553100586,23.904067993164062,112.32611083984375,1.8195710182189941,3.478625535964966,0.3676373064517975,0.818903923034668
552,83.4478988647461,8.343435287475586,0.0,0.01039678044617176,0.03143377974629402,1.0067774057388306,23.64720916748047,110.91565704345703,1.7769578695297241,3.524207592010498,0.37649282813072205,0.8203349113464355
553,81.75541687011719,8.17409896850586,0.0,0.010483594611287117,0.039432767778635025,0.9948161244392395,23.277708053588867,109.060546875,1.7384698390960693,3.5050244331359863,0.3787688612937927,0.8217880725860596
554,89.68291473388672,8.967110633850098,0.0,0.009114248678088188,0.026960544288158417,1.0403993129730225,24.320850372314453,114.8827133178711,1.9222404956817627,3.5121688842773438,0.35792213678359985,0.8232369422912598
555,73.49604034423828,7.348340034484863,0.0,0.008739901706576347,0.039021313190460205,0.988179624080658,23.083831787109375,108.02096557617188,1.7761573791503906,3.395247220993042,0.3669451177120209,0.824692964553833
556,95.53936004638672,9.552457809448242,0.0,0.011135509237647057,0.036359451711177826,0.9790909886360168,22.784610748291016,106.43990325927734,1.853659749031067,3.4955079555511475,0.38626551628112793,0.826103925704956
557,75.86566162109375,7.58518123626709,0.0,0.009099927730858326,0.04742975905537605,1.0172913074493408,23.761837005615234,111.799072265625,1.8012878894805908,3.5383973121643066,0.36209067702293396,0.827517032623291
558,87.86488342285156,8.784971237182617,0.0,0.010461058467626572,0.04711034521460533,0.9967482089996338,23.441627502441406,109.73948669433594,1.7037619352340698,3.499739170074463,0.3590014576911926,0.8288228511810303
559,80.76105499267578,8.074679374694824,0.0,0.009726835414767265,0.045352350920438766,1.001968264579773,23.3795166015625,109.72921752929688,1.8564391136169434,3.5428693294525146,0.3575623333454132,0.8301420211791992
560,101.82586669921875,10.180859565734863,0.0,0.012187468819320202,0.05091620981693268,0.9783843755722046,22.844228744506836,106.57992553710938,1.7136645317077637,3.471752166748047,0.36232882738113403,0.8314709663391113
561,84.86737823486328,8.485347747802734,0.0,0.010998370125889778,0.028977524489164352,0.9991514086723328,23.569530487060547,110.57318878173828,1.8309099674224854,3.365480899810791,0.37624382972717285,0.8327851295471191
562,93.70703125,9.369409561157227,0.0,0.010865660384297371,0.020717855542898178,0.994627833366394,23.223546981811523,108.45909118652344,1.6674118041992188,3.510547161102295,0.39080706238746643,0.834118127822876
563,77.37490844726562,7.736090183258057,0.0,0.009884200990200043,0.041209857910871506,0.9801826477050781,22.876808166503906,106.57767486572266,1.7690799236297607,3.6110167503356934,0.37956514954566956,0.8354499340057373
564,92.86198425292969,9.28482723236084,0.0,0.01049255020916462,0.03216860815882683,0.9966736435890198,23.480262756347656,109.961669921875,1.6658787727355957,3.677367925643921,0.3794648349285126,0.8367810249328613
565,110.64420318603516,11.063000679016113,0.0,0.010303428396582603,0.038950830698013306,1.0362497568130493,24.185333251953125,114.13810729980469,1.7854585647583008,3.5178587436676025,0.3672266900539398,0.838111162185669
566,75.82443237304688,7.58120059967041,0.0,0.009313337504863739,0.031104475259780884,1.0163295269012451,23.77853012084961,112.08119201660156,1.8006631135940552,3.3995864391326904,0.3610216975212097,0.8394320011138916
567,90.30360412597656,9.028928756713867,0.0,0.010207315906882286,0.041083093732595444,0.9931809306144714,23.179527282714844,108.52660369873047,1.8091468811035156,3.408953905105591,0.38308772444725037,0.8407268524169922
568,87.17050170898438,8.715702056884766,0.0,0.010265029035508633,0.03219413384795189,0.9993457794189453,23.369747161865234,109.3026351928711,1.7209417819976807,3.499899387359619,0.38132721185684204,0.8420519828796387
569,105.94406127929688,10.592787742614746,0.0,0.011285960674285889,0.04894668608903885,0.9910293817520142,23.27685546875,108.82095336914062,1.7277750968933105,3.555300712585449,0.36646783351898193,0.8433592319488525
570,102.38829040527344,10.23721694946289,0.0,0.011355230584740639,0.0476522259414196,0.9747623205184937,22.744915008544922,106.30847930908203,1.7642396688461304,3.6644134521484375,0.36762428283691406,0.8447580337524414
571,92.47151184082031,9.245655059814453,0.0,0.011100000701844692,0.03859076648950577,0.98051917552948,22.797494888305664,106.61851501464844,1.7998292446136475,3.536062002182007,0.37983331084251404,0.8461000919342041
572,97.10985565185547,9.709383010864258,0.0,0.01226796768605709,0.03761668875813484,0.9693940877914429,22.706485748291016,105.77825164794922,1.735914707183838,3.3002097606658936,0.38642287254333496,0.8474369049072266
573,97.70260620117188,9.768733024597168,0.0,0.011143229901790619,0.04130558669567108,0.9891592860221863,23.11650276184082,108.11763000488281,1.7064032554626465,3.6237637996673584,0.37170132994651794,0.8487341403961182
574,76.1953353881836,7.618275165557861,0.0,0.008891557343304157,0.03690291568636894,1.0077216625213623,23.62356185913086,110.88705444335938,1.725048303604126,3.6561505794525146,0.38313084840774536,0.850067138671875
575,74.60908508300781,7.459606170654297,0.0,0.008589185774326324,0.044359393417835236,1.0185630321502686,23.671283721923828,111.40626525878906,1.8005735874176025,3.470367908477783,0.3605402410030365,0.8513948917388916
576,91.29814147949219,9.128143310546875,0.0,0.01183022279292345,0.0487508699297905,0.9756840467453003,22.69736099243164,106.04094696044922,1.7026772499084473,3.6271424293518066,0.37341782450675964,0.8526828289031982
577,69.93047332763672,6.991590976715088,0.0,0.00986434519290924,0.046965233981609344,0.988906741142273,23.054218292236328,107.79133605957031,1.764902114868164,3.5599327087402344,0.37869933247566223,0.8539731502532959
578,75.92058563232422,7.590724945068359,0.0,0.010341858491301537,0.029913540929555893,1.0121873617172241,23.809871673583984,111.97242736816406,1.8174779415130615,3.598846435546875,0.35961273312568665,0.8553030490875244
579,88.40045928955078,8.838491439819336,0.0,0.011019769124686718,0.04523320123553276,0.9805770516395569,22.93950653076172,106.892822265625,1.7360172271728516,3.6016392707824707,0.3822484016418457,0.856611967086792
580,92.76647186279297,9.275216102600098,0.0,0.011180181056261063,0.0313899964094162,0.9996230602264404,23.377384185791016,109.59649658203125,1.6782376766204834,3.646718978881836,0.3833070397377014,0.8579230308532715
581,95.11141967773438,9.509617805480957,0.0,0.01152009703218937,0.03726708143949509,0.9857968091964722,23.160566329956055,108.34101867675781,1.7873739004135132,3.447157859802246,0.3873230516910553,0.8593630790710449
582,100.13970947265625,10.012453079223633,0.0,0.011525226756930351,0.0365452915430069,0.9858750104904175,23.063783645629883,107.629638671875,1.7147247791290283,3.371812582015991,0.3845532238483429,0.8608219623565674
583,88.96424865722656,8.89483642578125,0.0,0.01103908196091652,0.04844997823238373,0.9892484545707703,23.086084365844727,107.83541870117188,1.7798212766647339,3.2597951889038086,0.3626645505428314,0.8621580600738525
584,81.33025360107422,8.131593704223633,0.0,0.010682313703000546,0.036360107362270355,0.982839822769165,23.084548950195312,108.23416137695312,1.8234707117080688,3.491025447845459,0.3591221570968628,0.8634741306304932
585,76.15642547607422,7.614378452301025,0.0,0.010204632766544819,0.024319296702742577,1.013682246208191,23.680011749267578,111.21980285644531,1.6864959001541138,3.55234956741333,0.388698935508728,0.864799976348877
586,78.2507553100586,7.8234686851501465,0.0,0.011762982234358788,0.04306384176015854,0.9914181232452393,23.14351463317871,108.7156753540039,1.8141331672668457,3.5333685874938965,0.3676733672618866,0.8661360740661621
587,92.67445373535156,9.265867233276367,0.0,0.012215279042720795,0.035591933876276016,0.9849710464477539,23.065330505371094,108.00394439697266,1.8346970081329346,3.338710308074951,0.3766147792339325,0.8674600124359131
588,62.75208282470703,6.27428674697876,0.0,0.007686936762183905,0.015299201011657715,1.0465288162231445,24.692461013793945,116.52719116210938,1.8289977312088013,3.6108016967773438,0.4090326428413391,0.8687710762023926
589,90.4710693359375,9.045601844787598,0.0,0.010717449709773064,0.043340232223272324,0.9981555938720703,23.26531219482422,108.98767852783203,1.70016348361969,3.587644100189209,0.36419838666915894,0.8701169490814209
590,86.63292694091797,8.661833763122559,0.0,0.010409854352474213,0.04179816693067551,0.9750832319259644,22.69161033630371,105.87277221679688,1.749916434288025,3.5006227493286133,0.392301082611084,0.8714210987091064
591,97.86254119873047,9.78482437133789,0.0,0.010679676197469234,0.036149993538856506,0.9926818609237671,23.23543930053711,108.65477752685547,1.6119886636734009,3.703617572784424,0.37696248292922974,0.8727450370788574
592,96.09720611572266,9.608482360839844,0.0,0.00956248864531517,0.028194990009069443,1.0229158401489258,24.008319854736328,112.88824462890625,1.7188626527786255,3.5080251693725586,0.39140957593917847,0.8740792274475098
593,82.2804183959961,8.226737022399902,0.0,0.0100341085344553,0.03017044998705387,0.983478307723999,22.952207565307617,107.57268524169922,1.8181383609771729,3.5481410026550293,0.3885764479637146,0.8754489421844482
594,85.10186004638672,8.508639335632324,0.0,0.010789869353175163,0.046777017414569855,1.0082734823226929,23.650890350341797,111.27378845214844,1.748233675956726,3.498328447341919,0.36169180274009705,0.8768260478973389
595,90.7356948852539,9.07221794128418,0.0,0.010551126673817635,0.02959429658949375,1.0060259103775024,23.5754451751709,110.7464599609375,1.8126205205917358,3.4138667583465576,0.37359848618507385,0.8782508373260498
596,88.64459228515625,8.863017082214355,0.0,0.010355014353990555,0.0406745970249176,0.9933028817176819,23.06866455078125,108.3028564453125,1.7710362672805786,3.451962947845459,0.36949706077575684,0.879586935043335
597,73.42711639404297,7.341548919677734,0.0,0.0091694425791502,0.02459350973367691,1.0093680620193481,23.53801155090332,110.40008544921875,1.753935694694519,3.558950185775757,0.3928295969963074,0.8809170722961426
598,90.58036041259766,9.056389808654785,0.0,0.010994909331202507,0.0546775758266449,0.9895938038825989,23.108156204223633,108.32320404052734,1.830619215965271,3.638638496398926,0.3669033348560333,0.8822481632232666
599,76.91627502441406,7.690000534057617,0.0,0.010707875713706017,0.05555114895105362,0.9670577049255371,22.540475845336914,105.15068054199219,1.7947158813476562,3.561007261276245,0.36767420172691345,0.8835999965667725
600,76.29429626464844,7.628124713897705,0.0,0.009853145107626915,0.031979408115148544,0.9903693199157715,23.264392852783203,108.94076538085938,1.7038577795028687,3.417337417602539,0.3796212375164032,0.8848941326141357
601,87.6048355102539,8.758920669555664,0.0,0.011038201861083508,0.045928701758384705,1.005132794380188,23.477323532104492,110.6004409790039,1.8439719676971436,3.658350706100464,0.37158510088920593,0.8866488933563232
602,74.68977355957031,7.467713356018066,0.0,0.009578336961567402,0.030678238719701767,1.004140853881836,23.425695419311523,110.12673950195312,1.8415690660476685,3.371779441833496,0.38640066981315613,0.8879351615905762
603,88.5458755493164,8.853092193603516,0.0,0.010302310809493065,0.04656542092561722,0.9976205825805664,23.39223289489746,109.5680923461914,1.7093989849090576,3.6378984451293945,0.3772355020046234,0.8891899585723877
604,83.37251281738281,8.335870742797852,0.0,0.01047541294246912,0.03334806114435196,1.0034966468811035,23.363292694091797,109.728515625,1.7672710418701172,3.5531728267669678,0.3933088183403015,0.8904139995574951
605,76.09443664550781,7.608180046081543,0.0,0.00919460691511631,0.034436628222465515,1.0321807861328125,24.150482177734375,113.77520751953125,1.7341350317001343,3.6344573497772217,0.3710252642631531,0.8917150497436523
606,77.62937927246094,7.761561870574951,0.0,0.010205589234828949,0.035528939217329025,0.9958802461624146,23.201858520507812,109.02974700927734,1.8215553760528564,3.424177646636963,0.3878212869167328,0.8930442333221436
607,78.06082153320312,7.804596424102783,0.0,0.01096525602042675,0.038895346224308014,0.9740011692047119,22.53246307373047,105.5938949584961,1.8275448083877563,3.3468868732452393,0.37526974081993103,0.8943939208984375
608,73.04955291748047,7.303545951843262,0.0,0.009974094107747078,0.04116338491439819,0.9991865754127502,23.356618881225586,109.45657348632812,1.7091560363769531,3.724950075149536,0.3736622929573059,0.8957760334014893
609,61.80503845214844,6.179274559020996,0.0,0.008832111954689026,0.03459187224507332,1.018731713294983,24.028308868408203,112.62533569335938,1.7522971630096436,3.4613234996795654,0.3846074342727661,0.8971831798553467
610,86.88988494873047,8.687464714050293,0.0,0.011078129522502422,0.04158119112253189,0.9801905751228333,22.874740600585938,107.36650085449219,1.777462124824524,3.3870928287506104,0.36847546696662903,0.8985540866851807
611,79.48490905761719,7.947131156921387,0.0,0.01070462167263031,0.02895261161029339,1.0181350708007812,23.441383361816406,110.55542755126953,1.7745721340179443,3.347970724105835,0.3869066536426544,0.899860143661499
612,87.5849380493164,8.757038116455078,0.0,0.011295219883322716,0.03268382325768471,0.9853163957595825,22.996191024780273,107.76252746582031,1.7265712022781372,3.591524600982666,0.37999624013900757,0.9011821746826172
613,90.28697204589844,9.02722454071045,0.0,0.01097937673330307,0.037498097866773605,0.9898915886878967,23.15680694580078,108.22467041015625,1.7457549571990967,3.437674045562744,0.37771251797676086,0.9025518894195557
614,82.00074768066406,8.198688507080078,0.0,0.010357941500842571,0.03502639755606651,1.0018168687820435,23.577495574951172,110.55340576171875,1.721253514289856,3.275664806365967,0.3828916549682617,0.9038729667663574
615,77.5783920288086,7.756468296051025,0.0,0.01009218581020832,0.036143116652965546,1.0073890686035156,23.564550399780273,110.76066589355469,1.861664891242981,3.3129377365112305,0.3818212151527405,0.9052920341491699
616,87.19107055664062,8.717527389526367,0.0,0.011635981500148773,0.04156232997775078,0.9833251237869263,22.788509368896484,106.89579772949219,1.8263989686965942,3.5249826908111572,0.3782622516155243,0.9066910743713379
617,86.52796173095703,8.65119743347168,0.0,0.011318467557430267,0.0466073639690876,1.0072981119155884,23.38031005859375,110.2305908203125,1.780920386314392,3.454951047897339,0.3716545104980469,0.9081189632415771
618,101.13279724121094,10.111896514892578,0.0,0.010668955743312836,0.031648606061935425,1.0041922330856323,23.521034240722656,110.37374877929688,1.710968255996704,3.4975249767303467,0.3900444805622101,0.909477949142456
619,72.72437286376953,7.271242141723633,0.0,0.008950118906795979,0.030041784048080444,0.9965142607688904,23.351036071777344,109.23011016845703,1.6683293581008911,3.564307689666748,0.3890717327594757,0.9107959270477295
620,84.77669525146484,8.476234436035156,0.0,0.010603757575154305,0.03749380260705948,0.9961019158363342,23.433212280273438,109.98023986816406,1.783370852470398,3.431739091873169,0.38567695021629333,0.9121410846710205
621,60.129878997802734,6.011628150939941,0.0,0.009492638520896435,0.04107443988323212,0.9912799596786499,23.149246215820312,108.78355407714844,1.7515770196914673,3.6853747367858887,0.3663786053657532,0.9134979248046875
622,74.34439086914062,7.4330854415893555,0.0,0.010374114848673344,0.03156494349241257,0.9961800575256348,23.177627563476562,108.98814392089844,1.8487156629562378,3.6082282066345215,0.3667723834514618,0.9157190322875977
623,79.05937957763672,7.904538154602051,0.0,0.010390938259661198,0.03608616441488266,1.0163390636444092,23.783266067504883,112.05596923828125,1.7925810813903809,3.6664750576019287,0.3687651455402374,0.91705322265625
624,82.53043365478516,8.25171947479248,0.0,0.009534440003335476,0.037027060985565186,1.0077301263809204,23.68730926513672,111.22853088378906,1.7467644214630127,3.5660974979400635,0.3804296553134918,0.9183440208435059
625,77.85215759277344,7.784024238586426,0.0,0.009423491545021534,0.024936962872743607,0.9961906671524048,23.204843521118164,108.95345306396484,1.8178327083587646,3.5480058193206787,0.39842307567596436,0.9196200370788574
626,76.42880249023438,7.641356468200684,0.0,0.010345927439630032,0.048872023820877075,0.9973632097244263,23.284650802612305,109.6390151977539,1.7888152599334717,3.523310899734497,0.364646315574646,0.9209079742431641
627,75.42794036865234,7.541531562805176,0.0,0.009600150398910046,0.030309051275253296,1.0230934619903564,23.877307891845703,112.6615982055664,1.7373497486114502,3.781757354736328,0.39260175824165344,0.922199010848999
628,99.64482116699219,9.962837219238281,0.0,0.012915880419313908,0.03535321354866028,0.9508465528488159,22.179441452026367,103.20417785644531,1.718775987625122,3.3785173892974854,0.37824109196662903,0.9235339164733887
629,78.17414855957031,7.81589412689209,0.0,0.009917117655277252,0.052882783114910126,1.0189342498779297,24.024877548217773,113.08824920654297,1.759619116783142,3.634162664413452,0.36004236340522766,0.9248580932617188
630,78.71279907226562,7.869845390319824,0.0,0.010610807687044144,0.037331581115722656,0.9805671572685242,22.968158721923828,107.495361328125,1.7563315629959106,3.472667694091797,0.37427130341529846,0.926206111907959
631,82.78704833984375,8.277173042297363,0.0,0.010866012424230576,0.04452390968799591,0.9742614030838013,22.674325942993164,105.92073059082031,1.7662880420684814,3.3930180072784424,0.3848135471343994,0.9275639057159424
632,85.65422821044922,8.563663482666016,0.0,0.011681654490530491,0.059109874069690704,0.9986470937728882,23.300941467285156,109.63700866699219,1.7932114601135254,3.5424845218658447,0.3581880033016205,0.9289162158966064
633,88.56433868408203,8.854801177978516,0.0,0.012035652995109558,0.04287261515855789,0.9724977612495422,22.874229431152344,106.79681396484375,1.6841427087783813,3.411306619644165,0.39199012517929077,0.9303131103515625
634,86.40727233886719,8.639110565185547,0.0,0.011061200872063637,0.0510278195142746,0.9948073029518127,23.321239471435547,109.66324615478516,1.7122758626937866,3.467711925506592,0.36382201313972473,0.9316110610961914
635,94.44013214111328,9.442583084106445,0.0,0.011029625311493874,0.03272855281829834,1.0078823566436768,23.579914093017578,110.76564025878906,1.7843810319900513,3.4184415340423584,0.3866192400455475,0.9329349994659424
636,75.12251281738281,7.510939121246338,0.0,0.00969620794057846,0.03424721211194992,1.0024055242538452,23.35991668701172,109.71049499511719,1.7103731632232666,3.7080307006835938,0.37977296113967896,0.934293270111084
637,85.70002746582031,8.568521499633789,0.0,0.010660761035978794,0.04158538579940796,0.9924027919769287,23.130739212036133,108.4566421508789,1.732502818107605,3.565584182739258,0.3902854025363922,0.9356048107147217
638,72.55738067626953,7.254393577575684,0.0,0.01019461639225483,0.032498739659786224,1.0136995315551758,23.80683708190918,112.21846008300781,1.6816976070404053,3.6402194499969482,0.382110595703125,0.9369180202484131
639,85.16939544677734,8.515216827392578,0.0,0.012854491360485554,0.04371245205402374,0.9500470161437988,22.115154266357422,103.68624877929688,1.8134167194366455,3.5779635906219482,0.3756146728992462,0.9382209777832031
640,85.71905517578125,8.570297241210938,0.0,0.012211307883262634,0.03870197758078575,0.9763396382331848,22.89107894897461,107.44908905029297,1.7736822366714478,3.5427098274230957,0.38652971386909485,0.93949294090271
641,89.25489044189453,8.923795700073242,0.0,0.012032890692353249,0.04894309118390083,0.9729787111282349,22.69424057006836,106.45211029052734,1.7305587530136108,3.3508448600769043,0.3681861460208893,0.94081711769104
642,91.88827514648438,9.187114715576172,0.0,0.012938848696649075,0.0418517105281353,0.9785798788070679,22.82233428955078,106.91081237792969,1.7152445316314697,3.4312591552734375,0.3901735246181488,0.942122220993042
643,81.42707061767578,8.141149520874023,0.0,0.011037969030439854,0.045321110635995865,0.9927226305007935,23.09597396850586,108.7093505859375,1.7434169054031372,3.371758222579956,0.3717862665653229,0.9435338973999023
644,91.6632080078125,9.16469669342041,0.0,0.011687267571687698,0.0455792099237442,0.9775239825248718,22.797794342041016,107.13558959960938,1.739668846130371,3.5977776050567627,0.38837578892707825,0.944972038269043
645,92.3800277709961,9.2364501953125,0.0,0.01137387566268444,0.041513096541166306,0.9907248020172119,23.116228103637695,108.71693420410156,1.745303750038147,3.5616769790649414,0.37133708596229553,0.9463369846343994
646,79.82366943359375,7.981045246124268,0.0,0.010114550590515137,0.030938168987631798,1.0223078727722168,24.082595825195312,113.40775299072266,1.6971426010131836,3.368288993835449,0.3882196545600891,0.9476420879364014
647,101.7292709350586,10.171378135681152,0.0,0.012083313427865505,0.03402049466967583,0.9870564937591553,23.03223419189453,107.99229431152344,1.793300747871399,3.6078686714172363,0.3782448172569275,0.9489459991455078
648,67.64231872558594,6.7628173828125,0.0,0.01010364294052124,0.040398091077804565,1.0064448118209839,23.454208374023438,110.83488464355469,1.7580870389938354,3.7043511867523193,0.3806767463684082,0.9502601623535156
649,67.87448120117188,6.786176681518555,0.0,0.009559978730976582,0.031492553651332855,1.0209481716156006,23.871196746826172,112.81849670410156,1.7512004375457764,3.6725475788116455,0.3887711465358734,0.9516761302947998
650,79.69204711914062,7.967710971832275,0.0,0.009972026571631432,0.0496535450220108,0.9958130121231079,23.37310791015625,110.02874755859375,1.840197205543518,3.614274740219116,0.3602215349674225,0.9530768394470215
651,107.14034271240234,10.712366104125977,0.0,0.01239088922739029,0.04298829287290573,0.9819343090057373,22.735572814941406,107.16402435302734,1.794108510017395,3.590604782104492,0.37324509024620056,0.9544191360473633
652,79.11697387695312,7.910358428955078,0.0,0.009613078087568283,0.037761934101581573,1.002417802810669,23.267284393310547,109.51548767089844,1.7977807521820068,3.6199917793273926,0.389649897813797,0.9557590484619141
653,90.19021606445312,9.017440795898438,0.0,0.011884002946317196,0.039236560463905334,0.9823887348175049,22.796934127807617,107.24485778808594,1.7127913236618042,3.6226792335510254,0.3703964054584503,0.9571621417999268
654,109.48699951171875,10.946956634521484,0.0,0.013113805092871189,0.04318298399448395,0.9812428951263428,23.027301788330078,108.14800262451172,1.789505958557129,3.384918451309204,0.3767309784889221,0.9585590362548828
655,80.57437896728516,8.056038856506348,0.0,0.010562869720160961,0.03435757756233215,0.9893907904624939,23.163543701171875,108.7099838256836,1.8400977849960327,3.5297622680664062,0.404228538274765,0.9600250720977783
656,76.57533264160156,7.655970573425293,0.0,0.011060004122555256,0.04560157284140587,0.9754052758216858,22.669830322265625,106.28939819335938,1.6943458318710327,3.4523723125457764,0.38051044940948486,0.9615049362182617
657,90.78760528564453,9.077116966247559,0.0,0.012311307713389397,0.041223857551813126,0.9707942605018616,22.55837059020996,106.00234985351562,1.8122161626815796,3.5378544330596924,0.37960875034332275,0.9629189968109131
658,70.88834381103516,7.087484359741211,0.0,0.010298959910869598,0.031953729689121246,0.979560911655426,22.810733795166016,106.89628601074219,1.675032377243042,3.665842294692993,0.3964579999446869,0.964310884475708
659,81.47848510742188,8.146491050720215,0.0,0.010431204922497272,0.031451184302568436,0.9803444147109985,22.763113021850586,106.96080017089844,1.7728073596954346,3.7320549488067627,0.3945484459400177,0.9656438827514648
660,86.0494155883789,8.603221893310547,0.0,0.012027601711452007,0.05173935741186142,0.9793862104415894,22.748249053955078,107.07876586914062,1.781976342201233,3.5090670585632324,0.3571217358112335,0.9669890403747559
661,78.73357391357422,7.871752738952637,0.0,0.01126452349126339,0.047818489372730255,0.9507052898406982,22.081802368164062,103.16201782226562,1.6902397871017456,3.5744822025299072,0.3828863501548767,0.9683659076690674
662,73.56730651855469,7.355401992797852,0.0,0.009613605216145515,0.03679461404681206,0.9957334995269775,23.36973762512207,109.92918395996094,1.8088595867156982,3.525308132171631,0.3768325448036194,0.9696958065032959
663,88.44507598876953,8.842944145202637,0.0,0.011776486411690712,0.038524698466062546,1.0088040828704834,23.587881088256836,111.65103912353516,1.7378467321395874,3.6011102199554443,0.3717171549797058,0.9709889888763428
664,110.00469970703125,10.998897552490234,0.0,0.012495589442551136,0.032264161854982376,0.9858334064483643,22.988460540771484,108.30769348144531,1.8020672798156738,3.6289803981781006,0.3793979585170746,0.9722950458526611
665,82.53983306884766,8.252532005310059,0.0,0.010461157187819481,0.04051986336708069,1.004915714263916,23.45565414428711,110.5799560546875,1.809936285018921,3.4269769191741943,0.36936965584754944,0.9736149311065674
666,74.41436004638672,7.440054416656494,0.0,0.010818088427186012,0.029991334304213524,1.0065492391586304,23.616924285888672,111.77198791503906,1.791955590248108,3.6050612926483154,0.38694044947624207,0.9749648571014404
667,81.50481414794922,8.148946762084961,0.0,0.011455925181508064,0.03880432993173599,0.9784215092658997,22.963085174560547,107.73635864257812,1.728804349899292,3.6278345584869385,0.38732001185417175,0.97635817527771
668,89.42913055419922,8.941229820251465,0.0,0.01244406495243311,0.043860405683517456,0.9701207876205444,22.527061462402344,105.611328125,1.7173694372177124,3.63568115234375,0.3866109848022461,0.9777629375457764
669,85.07032775878906,8.505334854125977,0.0,0.01138535887002945,0.05599416792392731,0.9906595945358276,23.244335174560547,109.17811584472656,1.6631699800491333,3.3592946529388428,0.36434659361839294,0.9790902137756348
670,89.03438568115234,8.901870727539062,0.0,0.011652035638689995,0.04024963080883026,0.9780524969100952,22.864824295043945,107.16068267822266,1.6567349433898926,3.4425301551818848,0.38307517766952515,0.9804661273956299
671,79.98313903808594,7.996987342834473,0.0,0.010005193762481213,0.03266458213329315,0.9823150634765625,22.94690704345703,107.67890930175781,1.7233757972717285,3.662945032119751,0.39198431372642517,0.9817759990692139
