epoch,loss,budget_loss,constraint_loss,euler_loss,mean_c,mean_a_l,mean_a_i,mean_mortgage,homeownership_rate,enrollment_rate,private_healthcare_rate,time
843,130.04539489746094,13.003785133361816,0.0,0.007535889744758606,1.2685528993606567,30.24755859375,107.92111206054688,6.9463887214660645,0.3151629567146301,0.23808687925338745,0.8353580236434937,3.4272031784057617
844,107.22795104980469,10.721735000610352,0.0,0.010607130825519562,1.2081880569458008,28.639556884765625,102.10760498046875,8.872367858886719,0.3235630691051483,0.3051444888114929,0.8175350427627563,3.4309723377227783
845,91.69571685791016,9.16866397857666,0.0,0.009077592752873898,1.2131658792495728,28.389461517333984,101.51351928710938,7.516275882720947,0.30465587973594666,0.25380605459213257,0.8428511619567871,3.434727907180786
846,129.3806610107422,12.93732738494873,0.0,0.007383548654615879,1.2502870559692383,29.720436096191406,105.3102035522461,7.946928024291992,0.30412566661834717,0.25226885080337524,0.8455101251602173,3.4385221004486084
847,110.8089370727539,11.080053329467773,0.0,0.008396230638027191,1.2404016256332397,29.452167510986328,104.67854309082031,6.622359275817871,0.31222647428512573,0.1823299676179886,0.8344465494155884,3.4423201084136963
848,115.37629699707031,11.536761283874512,0.0,0.008679419755935669,1.222019910812378,28.493892669677734,102.422119140625,7.180817604064941,0.2954576313495636,0.22976960241794586,0.8474076986312866,3.4461851119995117
849,109.78328704833984,10.977437019348145,0.0,0.00891919992864132,1.228116512298584,28.761520385742188,102.77227783203125,8.031902313232422,0.3008560538291931,0.2311195731163025,0.8479138016700745,3.4500341415405273
850,120.98342895507812,12.097147941589355,0.0,0.011950183659791946,1.2181590795516968,28.812767028808594,102.68769836425781,7.662458896636963,0.31340670585632324,0.26874369382858276,0.8327667117118835,3.453951120376587
851,92.03167724609375,9.202032089233398,0.0,0.01135135069489479,1.2194559574127197,28.868337631225586,102.53605651855469,7.405901908874512,0.318215936422348,0.26425230503082275,0.8295568227767944,3.4576151371002197
852,141.8726043701172,14.186388969421387,0.0,0.008712057955563068,1.2385356426239014,29.264102935791016,103.8559799194336,7.893307685852051,0.3154881000518799,0.2112584412097931,0.8393111228942871,3.461513042449951
853,139.3643035888672,13.93509292602539,0.0,0.013380616903305054,1.199851632118225,28.129058837890625,100.7596435546875,7.445257663726807,0.3138072192668915,0.19845914840698242,0.8285768032073975,3.465287923812866
854,100.37618255615234,10.036462783813477,0.0,0.011555240489542484,1.2040023803710938,28.425060272216797,102.04917907714844,7.891948223114014,0.3145107626914978,0.2347503900527954,0.8238979578018188,3.469180107116699
855,82.40253448486328,8.239204406738281,0.0,0.010491820052266121,1.2038745880126953,27.95634651184082,101.30339050292969,7.233127593994141,0.30211806297302246,0.27313342690467834,0.8399678468704224,3.472959041595459
856,159.62750244140625,15.961767196655273,0.0,0.009831005707383156,1.238889217376709,29.135107040405273,103.73867797851562,7.800213813781738,0.31993693113327026,0.15995565056800842,0.8324540853500366,3.476771116256714
857,133.94712829589844,13.393360137939453,0.0,0.013528533279895782,1.2069220542907715,28.162073135375977,101.01454162597656,8.93657112121582,0.3143428564071655,0.17784513533115387,0.8279483318328857,3.4805750846862793
858,88.39856719970703,8.838746070861816,0.0,0.011108612641692162,1.2145733833312988,28.509380340576172,102.20196533203125,8.722931861877441,0.30844154953956604,0.2294507473707199,0.8348908424377441,3.4843251705169678
859,66.04405975341797,6.603437423706055,0.0,0.009681832045316696,1.2476123571395874,29.476390838623047,105.2027587890625,7.178380966186523,0.31969431042671204,0.17692069709300995,0.8311070203781128,3.488164186477661
860,155.8437042236328,15.582961082458496,0.0,0.014104631729424,1.1513164043426514,25.540733337402344,95.25813293457031,6.430569648742676,0.27823975682258606,0.19458913803100586,0.8405724763870239,3.493955135345459
861,132.48558044433594,13.247438430786133,0.0,0.011196042411029339,1.1761467456817627,26.77553939819336,98.16516876220703,8.020983695983887,0.2911189794540405,0.2725818455219269,0.8332483172416687,3.497460126876831
862,92.75235748291016,9.27444076538086,0.0,0.007948581129312515,1.2521265745162964,29.526927947998047,105.9289321899414,7.32503080368042,0.3168262243270874,0.18925072252750397,0.824016809463501,3.501455068588257
863,88.32659149169922,8.831722259521484,0.0,0.009367415681481361,1.2314704656600952,28.958559036254883,103.91915130615234,6.752320766448975,0.30764663219451904,0.20377908647060394,0.8289282321929932,3.505218029022217
864,131.11036682128906,13.109794616699219,0.0,0.01242574118077755,1.1749818325042725,27.17346954345703,98.18309020996094,8.171613693237305,0.2949464023113251,0.27248257398605347,0.8277409672737122,3.509068012237549
865,96.70745849609375,9.669703483581543,0.0,0.010425456799566746,1.2207159996032715,28.510507583618164,102.23394775390625,8.177765846252441,0.3074410557746887,0.19281359016895294,0.8259578943252563,3.5130391120910645
866,118.07657623291016,11.80683708190918,0.0,0.008204706013202667,1.2591017484664917,30.42051124572754,107.14200592041016,7.779006004333496,0.3265874683856964,0.25950586795806885,0.8136870861053467,3.5168421268463135
867,103.46485900878906,10.34581470489502,0.0,0.006712868809700012,1.2419166564941406,29.031417846679688,104.76661682128906,7.108081340789795,0.29437413811683655,0.2609935402870178,0.8408284187316895,3.5206291675567627
868,105.23738861083984,10.522509574890137,0.0,0.012288931757211685,1.1905264854431152,27.234615325927734,98.89639282226562,7.43733549118042,0.29859110713005066,0.21822774410247803,0.8285139203071594,3.5243682861328125
869,80.8249282836914,8.081658363342285,0.0,0.00834375899285078,1.2324365377426147,28.966840744018555,103.1270751953125,6.796027660369873,0.29894545674324036,0.2543734610080719,0.8381866812705994,3.5282301902770996
870,150.3717803955078,15.03622055053711,0.0,0.009569395333528519,1.2113337516784668,28.420425415039062,101.43162536621094,7.188118934631348,0.30425509810447693,0.2528468072414398,0.8264872431755066,3.5321781635284424
871,138.781005859375,13.877359390258789,0.0,0.007411985658109188,1.2615447044372559,30.293128967285156,106.0924301147461,8.24793815612793,0.3171091675758362,0.24113892018795013,0.8284379243850708,3.536083936691284
872,80.54657745361328,8.053428649902344,0.0,0.012289383448660374,1.168372392654419,26.857234954833984,96.8664321899414,7.534397602081299,0.3014601171016693,0.2644766867160797,0.8260179758071899,3.5399742126464844
873,62.40669631958008,6.2396039962768555,0.0,0.010652687400579453,1.2023206949234009,27.72968101501465,99.73555755615234,8.427743911743164,0.3003363013267517,0.22331982851028442,0.8338032364845276,3.5438389778137207
874,151.56781005859375,15.156049728393555,0.0,0.007303571794182062,1.2501466274261475,29.802101135253906,105.0979232788086,6.607544898986816,0.3009829521179199,0.20055560767650604,0.8369107842445374,3.5498239994049072
875,127.9826431274414,12.797329902648926,0.0,0.00934977550059557,1.234908938407898,29.15435791015625,103.41778564453125,6.872185707092285,0.30172932147979736,0.20951220393180847,0.8279403448104858,3.553601026535034
876,113.3355484008789,11.332335472106934,0.0,0.01219043880701065,1.1928694248199463,27.686784744262695,98.80960083007812,7.335238456726074,0.30967089533805847,0.27101171016693115,0.8230151534080505,3.5575480461120605
877,94.7286148071289,9.471818923950195,0.0,0.010432273149490356,1.235386610031128,29.002363204956055,102.78001403808594,8.011648178100586,0.31056979298591614,0.19292229413986206,0.8306034207344055,3.5613880157470703
878,119.38938903808594,11.938283920288086,0.0,0.0065428465604782104,1.2424589395523071,29.254505157470703,104.303955078125,7.574919700622559,0.2832297682762146,0.2677364647388458,0.8478949069976807,3.5653061866760254
879,99.35708618164062,9.93496036529541,0.0,0.007482517510652542,1.2669792175292969,30.42600440979004,106.81637573242188,8.016464233398438,0.31089702248573303,0.2107650339603424,0.8249450922012329,3.5691521167755127
880,128.2245635986328,12.82143497467041,0.0,0.010209513828158379,1.1762923002243042,27.153717041015625,97.4380111694336,6.2332916259765625,0.28786545991897583,0.26721879839897156,0.842234194278717,3.5730812549591064
881,113.87008666992188,11.38589859008789,0.0,0.011102188378572464,1.1771039962768555,26.93988037109375,97.34131622314453,7.58944845199585,0.2790587544441223,0.2643551230430603,0.8466077446937561,3.576925277709961
882,99.52114868164062,9.951269149780273,0.0,0.008451963774859905,1.1982043981552124,27.474929809570312,99.6856918334961,7.063199043273926,0.264796644449234,0.30236607789993286,0.8608570098876953,3.5807790756225586
883,99.76063537597656,9.975329399108887,0.0,0.00733607541769743,1.2743791341781616,30.759632110595703,107.28975677490234,8.557825088500977,0.31559887528419495,0.22439469397068024,0.8244518637657166,3.584583282470703
884,148.62332153320312,14.86092758178711,0.0,0.014039786532521248,1.233045220375061,29.177318572998047,102.77945709228516,6.850125789642334,0.3187722861766815,0.281480073928833,0.819393515586853,3.5883891582489014
885,146.91189575195312,14.689949989318848,0.0,0.012383924797177315,1.1673939228057861,26.603473663330078,96.2618408203125,8.638466835021973,0.273710697889328,0.28016677498817444,0.8455792665481567,3.5922632217407227
886,126.5442886352539,12.653509140014648,0.0,0.009194279089570045,1.256483554840088,30.132848739624023,105.27369689941406,8.829629898071289,0.31411734223365784,0.22494836151599884,0.8287296295166016,3.5961360931396484
887,143.98536682128906,14.397616386413574,0.0,0.009193889796733856,1.219806432723999,28.88394546508789,102.1453857421875,9.09968376159668,0.30214911699295044,0.2566906809806824,0.832321286201477,3.6000261306762695
888,109.89866638183594,10.989006042480469,0.0,0.008606836199760437,1.1932783126831055,27.09663963317871,98.2826919555664,7.535427093505859,0.2560513913631439,0.26096975803375244,0.8670346140861511,3.603917121887207
889,141.612548828125,14.159948348999023,0.0,0.013064389117062092,1.1958339214324951,27.93378448486328,99.30130767822266,7.797547340393066,0.3030277490615845,0.21604445576667786,0.8195610046386719,3.607753038406372
890,143.13406372070312,14.312318801879883,0.0,0.010872864164412022,1.2299623489379883,29.04353904724121,102.7671890258789,6.643097877502441,0.30989059805870056,0.20617538690567017,0.8190807104110718,3.611772298812866
891,162.71690368652344,16.270910263061523,0.0,0.007800935301929712,1.2838528156280518,31.084686279296875,107.97013854980469,7.35942268371582,0.3227653503417969,0.2738223671913147,0.8185200095176697,3.615579128265381
892,106.20127868652344,10.618910789489746,0.0,0.012171495705842972,1.1959294080734253,27.78819465637207,99.35133361816406,7.511380672454834,0.3113480806350708,0.24912571907043457,0.8126170039176941,3.6194093227386475
893,105.42908477783203,10.541925430297852,0.0,0.009832505136728287,1.1732165813446045,26.710346221923828,97.08457946777344,7.2587480545043945,0.2907549738883972,0.24411144852638245,0.8239160776138306,3.623232126235962
894,109.51655578613281,10.950933456420898,0.0,0.0072137415409088135,1.2524839639663696,29.724519729614258,105.31643676757812,7.626782417297363,0.31257426738739014,0.2510981857776642,0.8219355344772339,3.6270110607147217
895,115.5665283203125,11.55589485168457,0.0,0.0075815957970917225,1.239983320236206,29.29150390625,104.09196472167969,7.5100417137146,0.2976263165473938,0.32158857583999634,0.831096887588501,3.630898952484131
896,125.83047485351562,12.581789016723633,0.0,0.012589704245328903,1.2050964832305908,28.173643112182617,100.20169830322266,8.252923965454102,0.32697445154190063,0.20909413695335388,0.8013912439346313,3.6345951557159424
897,130.35667419433594,13.03470230102539,0.0,0.009658858180046082,1.240443229675293,29.37108612060547,103.52369689941406,7.4943342208862305,0.3171969950199127,0.29259172081947327,0.8212072253227234,3.63838529586792
898,106.22593688964844,10.621724128723145,0.0,0.008694960735738277,1.2707890272140503,30.40184783935547,106.85967254638672,7.9453535079956055,0.3207968771457672,0.23859693109989166,0.8202056884765625,3.6423401832580566
899,116.62124633789062,11.661291122436523,0.0,0.008331496268510818,1.248475193977356,29.511920928955078,104.50486755371094,6.960533142089844,0.30513060092926025,0.2562384009361267,0.8299400806427002,3.6461329460144043
900,109.43618774414062,10.942583084106445,0.0,0.010360362008213997,1.2055418491363525,28.07543182373047,100.307373046875,7.657744407653809,0.30300214886665344,0.1844608187675476,0.8275234699249268,3.6499760150909424
901,104.3015365600586,10.429080963134766,0.0,0.010723631829023361,1.218718409538269,28.645713806152344,101.63389587402344,7.036266803741455,0.3056413233280182,0.2417484074831009,0.8275631070137024,3.654078960418701
902,124.00502014160156,12.399505615234375,0.0,0.009967630729079247,1.21522057056427,28.578472137451172,101.61272430419922,9.339096069335938,0.3130916357040405,0.2609061896800995,0.8185018301010132,3.6578891277313232
903,125.1164779663086,12.510625839233398,0.0,0.010219263844192028,1.2429242134094238,29.625335693359375,104.26689910888672,7.741299629211426,0.3027482330799103,0.25814515352249146,0.8276216387748718,3.6619021892547607
904,85.70454406738281,8.569250106811523,0.0,0.012040647678077221,1.2086031436920166,28.269914627075195,100.7602767944336,7.149500846862793,0.30438902974128723,0.23349881172180176,0.8238481283187866,3.6656570434570312
905,79.24238586425781,7.923011302947998,0.0,0.012279005721211433,1.237853765487671,29.443798065185547,103.93328094482422,7.564478874206543,0.33078980445861816,0.22618547081947327,0.8093764781951904,3.6693971157073975
906,146.6488800048828,14.664054870605469,0.0,0.00833822600543499,1.2467591762542725,29.554744720458984,104.9892349243164,7.3418169021606445,0.2958497405052185,0.19189147651195526,0.836400032043457,3.6730401515960693
907,148.15147399902344,14.81418228149414,0.0,0.009661297313869,1.2496962547302246,30.08653450012207,105.9873046875,8.132477760314941,0.31877148151397705,0.236503005027771,0.812639594078064,3.6768441200256348
908,91.42437744140625,9.141335487365723,0.0,0.011026952415704727,1.217048168182373,28.61507797241211,102.00865173339844,7.436877727508545,0.3084232807159424,0.3020480275154114,0.8218156099319458,3.6806530952453613
909,70.4212646484375,7.040889739990234,0.0,0.012369547039270401,1.1962862014770508,27.62588882446289,99.8652572631836,7.684323310852051,0.2986605763435364,0.20394383370876312,0.8248062133789062,3.6846401691436768
910,163.3176727294922,16.330852508544922,0.0,0.009138594381511211,1.2528049945831299,29.859697341918945,106.1793212890625,6.653404235839844,0.3096182644367218,0.23754173517227173,0.8177990913391113,3.6885781288146973
911,131.33372497558594,13.132490158081055,0.0,0.008814294822514057,1.2365154027938843,29.20026206970215,104.37811279296875,7.89039421081543,0.29750552773475647,0.26249438524246216,0.8275222778320312,3.6924731731414795
912,80.19837951660156,8.018889427185059,0.0,0.009483633562922478,1.2603862285614014,29.935001373291016,106.20437622070312,7.3647661209106445,0.306911826133728,0.2331300675868988,0.822046160697937,3.6964023113250732
913,72.2129898071289,7.220194339752197,0.0,0.011047393083572388,1.2023229598999023,27.820932388305664,100.5613021850586,6.391907691955566,0.28779855370521545,0.24347363412380219,0.8289431929588318,3.7003562450408936
914,149.8821563720703,14.98739242553711,0.0,0.00822165422141552,1.249302625656128,29.697765350341797,105.6922607421875,7.62180233001709,0.29964473843574524,0.27316969633102417,0.8257368803024292,3.704282283782959
915,131.2052764892578,13.119832992553711,0.0,0.006947762798517942,1.2509875297546387,29.718971252441406,106.12197875976562,7.814265251159668,0.2922207713127136,0.311542809009552,0.8308406472206116,3.7080020904541016
916,74.71195220947266,7.469919681549072,0.0,0.012757428921759129,1.1781415939331055,26.865089416503906,98.37767028808594,8.013866424560547,0.2823244333267212,0.25559377670288086,0.8321214914321899,3.7118000984191895
917,64.59910583496094,6.45879602432251,0.0,0.011147457174956799,1.1766353845596313,27.015552520751953,98.51171875,7.07681941986084,0.27587753534317017,0.2275536209344864,0.8365931510925293,3.7155070304870605
918,144.058837890625,14.404996871948242,0.0,0.00886592362076044,1.2360674142837524,29.078956604003906,104.67023468017578,7.441562652587891,0.28432798385620117,0.2930509150028229,0.8333834409713745,3.7192940711975098
919,133.6524658203125,13.364179611206055,0.0,0.01065846811980009,1.256478190422058,30.364967346191406,106.98580932617188,6.616382598876953,0.32367709279060364,0.24328181147575378,0.8008533716201782,3.7231900691986084
920,79.32237243652344,7.931052207946777,0.0,0.011848141439259052,1.1968541145324707,27.629230499267578,100.07968139648438,7.555251121520996,0.2908809185028076,0.3070979714393616,0.8302358388900757,3.7270452976226807
921,64.01985931396484,6.400785446166992,0.0,0.011998111382126808,1.1942110061645508,27.412670135498047,100.09146881103516,7.563703536987305,0.27963680028915405,0.24594777822494507,0.8365640640258789,3.730971097946167
922,130.74757385253906,13.074055671691895,0.0,0.007015645038336515,1.2484266757965088,29.228759765625,105.41604614257812,5.432363986968994,0.28054067492485046,0.21892648935317993,0.8452513813972473,3.734861135482788
923,106.12458801269531,10.611825942993164,0.0,0.00632899347692728,1.2485133409500122,29.347366333007812,105.54618835449219,8.592962265014648,0.2788183391094208,0.27659767866134644,0.8460181951522827,3.7387490272521973
924,93.52965545654297,9.351640701293945,0.0,0.0132554667070508,1.1900526285171509,27.41331672668457,99.29600524902344,7.726242542266846,0.2929152250289917,0.22040674090385437,0.8279131054878235,3.7427000999450684
925,71.07492065429688,7.106490135192871,0.0,0.010020858608186245,1.2373238801956177,29.195512771606445,104.12677764892578,8.008306503295898,0.3039090931415558,0.18194995820522308,0.8238083124160767,3.7465031147003174
926,145.20664978027344,14.519461631774902,0.0,0.012033099308609962,1.2274854183197021,28.87372589111328,103.88925170898438,7.322986602783203,0.31187358498573303,0.20976552367210388,0.8100040555000305,3.750307083129883
927,115.62138366699219,11.561246871948242,0.0,0.008910305798053741,1.2306398153305054,28.512603759765625,103.51396942138672,7.772271156311035,0.2874479591846466,0.22188732028007507,0.8382967114448547,3.754221200942993
928,95.64019012451172,9.562973022460938,0.0,0.010459794662892818,1.2455583810806274,29.376319885253906,104.53343200683594,7.711697578430176,0.30759909749031067,0.11325694620609283,0.8244825005531311,3.7580180168151855
929,83.6127700805664,8.360152244567871,0.0,0.011247644200921059,1.2103615999221802,27.43918228149414,100.45918273925781,7.787838459014893,0.27254244685173035,0.2359706610441208,0.8487302660942078,3.761873245239258
930,122.42510986328125,12.241437911987305,0.0,0.010727368295192719,1.2472198009490967,29.648832321166992,105.61949157714844,9.108943939208984,0.3027101755142212,0.26414886116981506,0.8243787288665771,3.7658302783966064
931,98.35000610351562,9.834037780761719,0.0,0.009632071480154991,1.2413321733474731,29.312429428100586,104.72946166992188,7.75308895111084,0.301053524017334,0.2869073450565338,0.8298764228820801,3.7695610523223877
932,110.37382507324219,11.036264419555664,0.0,0.011183666065335274,1.207732915878296,28.10330581665039,101.232666015625,7.506513595581055,0.30144214630126953,0.2349439561367035,0.8222442269325256,3.7733781337738037
933,91.54438018798828,9.15319538116455,0.0,0.012429919093847275,1.212623953819275,28.347087860107422,101.83113861083984,6.99800968170166,0.30458688735961914,0.2651313543319702,0.8149978518486023,3.777156114578247
934,111.84496307373047,11.183420181274414,0.0,0.01076432503759861,1.2361825704574585,29.279251098632812,104.04055786132812,8.558835983276367,0.31518033146858215,0.23190529644489288,0.8136491179466248,3.780946969985962
935,99.28944396972656,9.927875518798828,0.0,0.010689670220017433,1.2688841819763184,30.518352508544922,107.41987609863281,8.306148529052734,0.31957659125328064,0.2396729439496994,0.8104414939880371,3.784837245941162
936,103.71401977539062,10.370172500610352,0.0,0.012297100387513638,1.1756610870361328,26.620887756347656,97.68270874023438,7.185975074768066,0.27586424350738525,0.24000994861125946,0.841282308101654,3.7886011600494385
937,112.74800109863281,11.273481369018555,0.0,0.013184992596507072,1.181288242340088,26.804458618164062,98.44890594482422,6.538137912750244,0.28022679686546326,0.23230300843715668,0.8358983397483826,3.7924110889434814
938,97.92843627929688,9.791908264160156,0.0,0.009356239810585976,1.2595744132995605,30.198143005371094,107.16671752929688,8.704571723937988,0.3092727065086365,0.23982667922973633,0.8167957067489624,3.7963061332702637
939,83.9223861694336,8.390962600708008,0.0,0.012766384519636631,1.2353768348693848,29.013099670410156,103.90509033203125,7.5674357414245605,0.2965293228626251,0.2742103934288025,0.8237829804420471,3.8000781536102295
940,128.69801330566406,12.868023872375488,0.0,0.017778310924768448,1.1744524240493774,26.972244262695312,97.7430419921875,6.855953693389893,0.30714699625968933,0.19821587204933167,0.8158349990844727,3.804004192352295
941,103.12612915039062,10.311579704284668,0.0,0.010330576449632645,1.2239879369735718,28.46332550048828,102.37496185302734,7.750847339630127,0.28416234254837036,0.2406078279018402,0.8374121189117432,3.8078510761260986
942,102.76309204101562,10.275293350219727,0.0,0.010161614045500755,1.2369003295898438,29.471763610839844,104.86528015136719,8.464119911193848,0.31037867069244385,0.24767401814460754,0.8204841017723083,3.811718225479126
943,77.02041625976562,7.701145648956299,0.0,0.00895785167813301,1.2482627630233765,29.819377899169922,105.82976531982422,7.42683744430542,0.31153905391693115,0.1543101966381073,0.8231450915336609,3.8154969215393066
944,135.07992553710938,13.506597518920898,0.0,0.013942979276180267,1.2057377099990845,28.494165420532227,101.3094482421875,7.155674457550049,0.3203185200691223,0.2498919814825058,0.8186656832695007,3.8193442821502686
945,117.39068603515625,11.737798690795898,0.0,0.012698465958237648,1.206909418106079,27.778301239013672,100.611328125,7.694248199462891,0.28542405366897583,0.2622619569301605,0.8331719040870667,3.823125123977661
946,94.25315856933594,9.42428970336914,0.0,0.010262811556458473,1.2571158409118652,29.904632568359375,105.99569702148438,8.336019515991211,0.3096478283405304,0.18343870341777802,0.8130470514297485,3.8269760608673096
947,68.68763732910156,6.867986679077148,0.0,0.007769322954118252,1.2319406270980835,28.837644577026367,103.3315200805664,7.428967475891113,0.28194722533226013,0.25758159160614014,0.840766429901123,3.8308379650115967
948,111.06472778320312,11.105513572692871,0.0,0.009588317945599556,1.1900393962860107,26.917236328125,98.62130737304688,7.767307281494141,0.2600724995136261,0.18039244413375854,0.8493786454200745,3.8347201347351074
949,108.50459289550781,10.849213600158691,0.0,0.012458300217986107,1.1882452964782715,27.234397888183594,98.89851379394531,7.344305038452148,0.2883255183696747,0.23644112050533295,0.8214411735534668,3.838593006134033
950,111.15916442871094,11.115059852600098,0.0,0.008567447774112225,1.229975700378418,28.719951629638672,103.38972473144531,7.85538387298584,0.27698054909706116,0.3079872727394104,0.8310860991477966,3.842360019683838
951,82.21106719970703,8.220254898071289,0.0,0.008523669093847275,1.2418313026428223,29.402660369873047,104.52623748779297,7.770025730133057,0.28935369849205017,0.2221386879682541,0.8227943181991577,3.846130132675171
952,119.56329345703125,11.955198287963867,0.0,0.011309546418488026,1.220729947090149,28.448837280273438,101.52922821044922,7.635246753692627,0.28017958998680115,0.23452241718769073,0.8278068900108337,3.8499581813812256
953,101.51789855957031,10.150466918945312,0.0,0.013228112831711769,1.1525800228118896,25.50196647644043,94.6376724243164,7.016647815704346,0.24478530883789062,0.2379101812839508,0.8491162061691284,3.853882074356079
954,112.40955352783203,11.240280151367188,0.0,0.006748343352228403,1.2443673610687256,28.971343994140625,104.17486572265625,6.387790203094482,0.26018986105918884,0.2318328320980072,0.8454570770263672,3.8576881885528564
955,104.55619049072266,10.454668045043945,0.0,0.009510964155197144,1.2491532564163208,29.78833770751953,105.44405364990234,7.283923149108887,0.2956240177154541,0.26725882291793823,0.8153290748596191,3.8614652156829834
956,101.3545150756836,10.134459495544434,0.0,0.009915410540997982,1.2102611064910889,28.260622024536133,100.71296691894531,7.793238639831543,0.271347314119339,0.27796074748039246,0.8295755386352539,3.865149974822998
957,79.67725372314453,7.966468811035156,0.0,0.012563152238726616,1.2206283807754517,28.40997886657715,100.84183502197266,6.786596775054932,0.2782740890979767,0.19401144981384277,0.818183958530426,3.8690271377563477
958,140.2987823486328,14.02902603149414,0.0,0.008532535284757614,1.2850772142410278,31.416658401489258,108.06063842773438,7.344135761260986,0.3105640709400177,0.25258705019950867,0.8000279664993286,3.873080015182495
959,113.12225341796875,11.311378479003906,0.0,0.008472273126244545,1.2491176128387451,29.56761932373047,104.09268188476562,8.294717788696289,0.2892668843269348,0.23282350599765778,0.8068767786026001,3.8768320083618164
960,77.33980560302734,7.733001708984375,0.0,0.009787503629922867,1.183053731918335,26.596269607543945,96.8838119506836,7.7564287185668945,0.25172778964042664,0.2793102562427521,0.8334727883338928,3.880702018737793
961,74.01925659179688,7.400782108306885,0.0,0.011436138302087784,1.1935186386108398,27.495643615722656,98.56383514404297,7.1262922286987305,0.27682340145111084,0.31475773453712463,0.8129122257232666,3.8844642639160156
962,133.89312744140625,13.388355255126953,0.0,0.009582309983670712,1.220473051071167,28.21300506591797,100.89553833007812,6.656337738037109,0.2637917697429657,0.2386128008365631,0.8287288546562195,3.888251304626465
963,131.39451599121094,13.1384859085083,0.0,0.009665323421359062,1.2590315341949463,30.163055419921875,104.6734619140625,6.6097493171691895,0.30441170930862427,0.25817692279815674,0.7998261451721191,3.8920531272888184
964,103.46290588378906,10.345043182373047,0.0,0.012472234666347504,1.2271931171417236,28.81686782836914,101.41864013671875,5.897905349731445,0.2968365252017975,0.24018250405788422,0.8019664883613586,3.895966053009033
965,84.79942321777344,8.478837966918945,0.0,0.01104864664375782,1.2138490676879883,28.204296112060547,100.21041870117188,8.253874778747559,0.2784162759780884,0.2924547791481018,0.8140347599983215,3.90000319480896
966,124.448974609375,12.444136619567871,0.0,0.0076087419874966145,1.248805046081543,29.222824096679688,103.81990051269531,8.704317092895508,0.28674831986427307,0.2305677980184555,0.8151069283485413,3.9038732051849365
967,101.16442108154297,10.115728378295898,0.0,0.007136149797588587,1.2547234296798706,29.824506759643555,104.90611267089844,7.005683422088623,0.2892230153083801,0.2515707015991211,0.8143632411956787,3.907698154449463
968,98.37506866455078,9.836319923400879,0.0,0.011869884096086025,1.1931151151657104,27.21265983581543,97.78057861328125,7.985449314117432,0.2816012501716614,0.24980507791042328,0.8101297616958618,3.9115281105041504
969,90.09268188476562,9.008285522460938,0.0,0.009824725799262524,1.2276849746704102,28.681886672973633,101.48291015625,7.332538604736328,0.2802641689777374,0.2905462682247162,0.8148736357688904,3.9153971672058105
970,112.53373718261719,11.252676010131836,0.0,0.006973159499466419,1.2736055850982666,30.2669677734375,105.96576690673828,7.330982208251953,0.2897222638130188,0.1850174218416214,0.8172199726104736,3.9191842079162598
971,87.2354965209961,8.722798347473145,0.0,0.007516499143093824,1.2398523092269897,28.86048698425293,102.71570587158203,7.543996810913086,0.27554255723953247,0.2921372056007385,0.8224170207977295,3.922988176345825
972,124.26039123535156,12.425177574157715,0.0,0.008617292158305645,1.2193121910095215,28.211828231811523,100.48199462890625,7.88031005859375,0.2625374495983124,0.24272848665714264,0.8280768394470215,3.92679500579834
973,101.53750610351562,10.152511596679688,0.0,0.012388295494019985,1.1605839729309082,26.057201385498047,94.74491882324219,7.294077396392822,0.2589446008205414,0.2775729298591614,0.8178938627243042,3.930598258972168
974,111.3724365234375,11.13631820678711,0.0,0.009252441115677357,1.2437100410461426,29.48480987548828,103.47433471679688,7.760010719299316,0.2838510572910309,0.20941884815692902,0.8151628971099854,3.934404134750366
975,74.89260864257812,7.488534450531006,0.0,0.0072639863938093185,1.2212930917739868,28.191225051879883,100.81748962402344,7.358916282653809,0.25296419858932495,0.27518174052238464,0.8398295044898987,3.9383370876312256
976,114.9593276977539,11.494839668273926,0.0,0.010935054160654545,1.1924374103546143,27.316383361816406,97.70616912841797,7.47907829284668,0.2646964192390442,0.20768222212791443,0.8287073969841003,3.9421732425689697
977,81.47537231445312,8.146772384643555,0.0,0.007641637697815895,1.2157576084136963,27.804288864135742,99.67389678955078,7.729233264923096,0.25789734721183777,0.22291477024555206,0.8376898765563965,3.9460489749908447
978,123.55714416503906,12.355119705200195,0.0,0.005952429957687855,1.2861518859863281,30.864788055419922,107.54832458496094,6.909274101257324,0.28139644861221313,0.24382437765598297,0.825285017490387,3.9499173164367676
979,108.7348403930664,10.872757911682129,0.0,0.007265511900186539,1.2649140357971191,30.414512634277344,105.67723083496094,7.893745422363281,0.28547704219818115,0.2647668421268463,0.8204295635223389,3.953740119934082
980,93.81568145751953,9.380553245544434,0.0,0.010145802050828934,1.2053134441375732,27.50077247619629,98.5968017578125,7.876753807067871,0.2662222385406494,0.2659450173377991,0.8317102193832397,3.957740068435669
981,76.9215087890625,7.691080093383789,0.0,0.010707906447350979,1.1840258836746216,27.106870651245117,97.33649444580078,7.848846912384033,0.2658194899559021,0.3124350607395172,0.8309768438339233,3.961672067642212
982,129.0059051513672,12.89986801147461,0.0,0.007215305231511593,1.275087594985962,30.859779357910156,106.89678192138672,6.754195213317871,0.31408053636550903,0.24381351470947266,0.8036563396453857,3.965494155883789
